density,samp_size,seed,num_nodes,num_intervs,graph_family,method,metric_type,precision,recall,fscore,ari,runtime_sec,score
0.8,1000,1,10,5,er,RePaRe,partition,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.202127659574468,0.1902164850034751,
0.8,2000,1,10,5,er,RePaRe,partition,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.3382352941176471,0.3666727299860213,
0.8,5000,1,10,5,er,RePaRe,partition,0.9285714285714286,1.0,0.962962962962963,0.845360824742268,0.4374662039917893,
0.8,10000,1,10,5,er,RePaRe,partition,0.9285714285714286,1.0,0.962962962962963,0.845360824742268,0.319654471008107,
0.8,20000,1,10,5,er,RePaRe,partition,0.8333333333333334,0.9375,0.8823529411764706,1.0,0.8631116060132626,
0.8,50000,1,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,5.429732518998208,
0.8,100000,1,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,7.637689868017333,
0.2,10,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0106969219923485,
0.2,100,2,10,5,er,RePaRe,partition,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7272727272727273,0.0711818509735167,
0.2,200,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.0517164930060971,
0.2,500,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.1104233950027264,
0.2,1000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.0937213040015194,
0.2,2000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.1483125149970874,
0.2,5000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.2758806720084976,
0.2,10000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.3795554469979834,
0.2,20000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.4845012089936062,
0.2,50000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.2710312550188974,
0.2,100000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,4.327022407989716,
0.5,10,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0075088219891767,
0.5,100,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.8484848484848485,0.0514089380158111,
0.5,200,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.4298912259982899,
0.5,500,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.9200710479573712,0.191471566009568,
0.5,1000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.1808378240093588,
0.5,2000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.3602969959902111,
0.5,5000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.3606822000001557,
0.5,10000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.3587083680031355,
0.5,20000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.2738382180104963,
0.5,50000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,4.360176688991487,
0.5,100000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,5.026692357001593,
0.8,10,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0115617330011446,
0.8,100,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.0663900414937759,0.0271999349934048,
0.8,200,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.2547770700636942,0.0376987679919693,
0.8,500,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.4521739130434782,0.0575150060176383,
0.8,1000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.4521739130434782,0.1135526230209507,
0.8,2000,2,10,5,er,RePaRe,partition,0.9333333333333332,1.0,0.9655172413793104,0.775,0.5355506839987356,
0.8,5000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.7326732673267327,0.1299791290075518,
0.8,10000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.4861153519887011,
0.8,20000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.092075807013316,
0.8,50000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.9370318830187896,
0.8,100000,2,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,4.0734173680248205,
0.2,10,3,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0200026759994216,
0.2,100,3,10,5,er,RePaRe,partition,1.0,0.75,0.8571428571428571,0.6456692913385826,0.0824887870112434,
0.2,200,3,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.2162515439849812,
0.2,500,3,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.4695424969831947,
0.2,1000,3,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.2967407820106018,
0.2,2000,3,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.3599911659839563,
0.2,5000,3,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.3798026260046754,
0.2,10000,3,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.5250309639959596,
0.2,20000,3,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.5219717199797742,
0.2,50000,3,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.5171035040111749,
0.2,100000,3,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,5.456560223014094,
0.5,10,3,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0096068330167327,
0.5,100,3,10,5,er,RePaRe,partition,0.4545454545454545,0.7142857142857143,0.5555555555555556,0.136986301369863,0.2605199200042989,
0.5,200,3,10,5,er,RePaRe,partition,0.5882352941176471,0.6666666666666666,0.625,0.2268041237113402,0.2754834660154301,
0.5,500,3,10,5,er,RePaRe,partition,0.5416666666666666,0.8666666666666667,0.6666666666666667,0.3778801843317972,0.5023655699915253,
0.5,1000,3,10,5,er,RePaRe,partition,0.7,1.0,0.8235294117647058,0.6456692913385826,0.4689441649825312,
0.5,2000,3,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.3635442550003063,
0.5,5000,3,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.4313063200097531,
0.5,10000,3,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.6677268579951487,
0.5,20000,3,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.8924398410017602,
0.5,50000,3,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.9543536250130276,
0.5,100000,3,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,8.68265177300782,
0.8,10,3,10,5,er,RePaRe,partition,1.0,0.0,0.0,-0.0378912685337726,0.0269911339855752,
0.8,100,3,10,5,er,RePaRe,partition,0.875,0.7777777777777778,0.823529411764706,-0.0975609756097561,0.1233043389802333,
0.8,200,3,10,5,er,RePaRe,partition,0.875,0.7777777777777778,0.823529411764706,-0.0975609756097561,0.242837295983918,
0.8,500,3,10,5,er,RePaRe,partition,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.064,0.0725477900123223,
0.8,1000,3,10,5,er,RePaRe,partition,0.8666666666666667,1.0,0.9285714285714286,0.3233082706766917,0.1225721079972572,
0.8,2000,3,10,5,er,RePaRe,partition,0.75,0.9375,0.8333333333333334,0.2824601366742597,0.3369723930081818,
0.8,5000,3,10,5,er,RePaRe,partition,0.8421052631578947,0.9411764705882352,0.8888888888888888,0.6924829157175398,0.463605718978215,
0.8,10000,3,10,5,er,RePaRe,partition,0.85,1.0,0.9189189189189187,0.6924829157175398,0.3290333960030693,
0.8,20000,3,10,5,er,RePaRe,partition,0.8095238095238095,1.0,0.8947368421052632,0.6924829157175398,1.0922076310089324,
0.8,50000,3,10,5,er,RePaRe,partition,0.8095238095238095,1.0,0.8947368421052632,0.6924829157175398,1.494537432998186,
0.8,100000,3,10,5,er,RePaRe,partition,0.8095238095238095,1.0,0.8947368421052632,0.6924829157175398,5.036688403983135,
0.2,10,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0223051869834307,
0.2,100,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.0902202049910556,
0.2,200,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.0300630920100957,
0.2,500,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.0729032359959092,
0.2,1000,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.0675916479958687,
0.2,2000,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.0803112889989279,
0.2,5000,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.1223691260092891,
0.2,10000,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.0658370339951943,
0.2,20000,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.2104414539935533,
0.2,50000,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.5928138120216317,
0.2,100000,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.1394666520063763,
0.5,10,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,-0.0119047619047619,0.0141246659914031,
0.5,100,4,10,5,er,RePaRe,partition,1.0,0.6666666666666666,0.8,-0.0568603213844252,0.0289634839864447,
0.5,200,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.1346153846153846,0.0644846590002998,
0.5,500,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.1851106639839034,0.0234075560001656,
0.5,1000,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.3454545454545454,0.0251193789881654,
0.5,2000,4,10,5,er,RePaRe,partition,0.8888888888888888,1.0,0.9411764705882352,0.3283582089552239,0.0480930170160718,
0.5,5000,4,10,5,er,RePaRe,partition,0.8461538461538461,1.0,0.9166666666666666,0.4512195121951219,0.3505650639999658,
0.5,10000,4,10,5,er,RePaRe,partition,0.9166666666666666,1.0,0.9565217391304348,0.6301369863013698,0.5689750970050227,
0.5,20000,4,10,5,er,RePaRe,partition,0.9166666666666666,1.0,0.9565217391304348,0.6301369863013698,0.9332748870074284,
0.5,50000,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.429431819007732,
0.5,100000,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,5.577305792976404,
0.8,10,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0330595689883921,
0.8,100,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.2424242424242424,0.1094956579909194,
0.8,200,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.6236559139784946,0.0455763520149048,
0.8,500,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.7619047619047619,0.052507913991576,
0.8,1000,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.367816091954023,0.0171015080122742,
0.8,2000,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.5833333333333334,0.1528481389977969,
0.8,5000,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.5833333333333334,0.1721637890150305,
0.8,10000,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.696969696969697,0.4049275199940894,
0.8,20000,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.547659232019214,
0.8,50000,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.1492004820029251,
0.8,100000,4,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,2.28713810199406,
0.2,10,5,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0109706340008415,
0.2,100,5,10,5,er,RePaRe,partition,0.6,0.5,0.5454545454545454,0.6341463414634146,0.1067018969915807,
0.2,200,5,10,5,er,RePaRe,partition,1.0,0.8888888888888888,0.9411764705882352,1.0,0.2886656910122838,
0.2,500,5,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.1036046649969648,
0.2,1000,5,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.262643513007788,
0.2,2000,5,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.2487699089979287,
0.2,5000,5,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.1772571930196136,
0.2,10000,5,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.3331163940019905,
0.2,20000,5,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.051674774993444,
0.2,50000,5,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,2.7933192150085238,
0.2,100000,5,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,27.819009252998512,
0.5,10,5,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0120789060019887,
0.5,100,5,10,5,er,RePaRe,partition,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.2622950819672131,0.0575106129981577,
0.5,200,5,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.6170212765957447,0.0478122839995194,
0.5,500,5,10,5,er,RePaRe,partition,0.8181818181818182,0.9,0.8571428571428572,0.6896551724137931,0.1688751110050361,
0.5,1000,5,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.8767123287671232,0.2965042600117158,
0.5,2000,5,10,5,er,RePaRe,partition,0.8125,0.9285714285714286,0.8666666666666666,0.8767123287671232,0.4388898570032324,
0.5,5000,5,10,5,er,RePaRe,partition,0.8125,0.9285714285714286,0.8666666666666666,0.8767123287671232,0.4082868009863887,
0.5,10000,5,10,5,er,RePaRe,partition,0.8235294117647058,1.0,0.9032258064516128,0.8767123287671232,0.9462386279774364,
