density,samp_size,seed,num_nodes,num_intervs,graph_family,method,metric_type,precision,recall,fscore,ari,runtime_sec,score
0.5,100,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.5018450184501845,0.0033489350171294,
0.5,200,2,10,2,sf,RePaRe,partition,0.6666666666666666,1.0,0.8,0.6871896722939425,0.0080417190038133,
0.5,500,2,10,2,sf,RePaRe,partition,0.6666666666666666,1.0,0.8,0.6871896722939425,0.0135303040151484,
0.5,1000,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0218741320131812,
0.5,2000,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0215190529997926,
0.5,5000,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0484304820129182,
0.5,10000,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0237686620093882,
0.5,20000,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.1051372200017795,
0.5,50000,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.3570046919921879,
0.5,100000,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.4826437779993284,
0.8,10,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0057675559946801,
0.8,100,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.004920066014165,
0.8,200,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0094729920092504,
0.8,500,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0061237519839778,
0.8,1000,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0104959179880097,
0.8,2000,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.023192033986561,
0.8,5000,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.009823451982811,
0.8,10000,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0511968809878453,
0.8,20000,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0473233009979594,
0.8,50000,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.2452882759971544,
0.8,100000,2,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.307325228000991,
0.2,10,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0028891810216009,
0.2,100,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.6908734052993131,0.0038080309750512,
0.2,200,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.6908734052993131,0.0091902220156043,
0.2,500,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0231125839927699,
0.2,1000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0168353839835617,
0.2,2000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0299445160198956,
0.2,5000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0333041829871945,
0.2,10000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0456856610253453,
0.2,20000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.088882106996607,
0.2,50000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.2161681870056782,
0.2,100000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.6646925189998001,
0.5,10,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0084539650124497,
0.5,100,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.4545454545454545,0.0083947590028401,
0.5,200,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.4545454545454545,0.0088956799881998,
0.5,500,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.6226415094339622,0.0621740949864033,
0.5,1000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0238812039897311,
0.5,2000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0224486349907238,
0.5,5000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0830819940019864,
0.5,10000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0439501619839575,
0.5,20000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0832807479891926,
0.5,50000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.2535023480013478,
0.5,100000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.670402098010527,
0.8,10,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0052840659918729,
0.8,100,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.5103857566765578,0.0168356340145692,
0.8,200,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.5103857566765578,0.0190273300104308,
0.8,500,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.6428571428571429,0.0301866200170479,
0.8,1000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0421254629909526,
0.8,2000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0560752089950256,
0.8,5000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0157567749847657,
0.8,10000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0524335649970453,
0.8,20000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.078617805003887,
0.8,50000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.2026450340053998,
0.8,100000,3,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.3942773469898384,
0.2,10,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0054140349966473,
0.2,100,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0031546090031042,
0.2,200,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.5833333333333334,0.0115212810051161,
0.2,500,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0177693819859996,
0.2,1000,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0160086110117845,
0.2,2000,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.035814015980577,
0.2,5000,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0127078329969663,
0.2,10000,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0349820520204957,
0.2,20000,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0651004550163634,
0.2,50000,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.3337200829992071,
0.2,100000,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.5775015510153025,
0.5,10,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0070464470190927,
0.5,100,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0413593980192672,
0.5,200,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0163252550119068,
0.5,500,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0207377070037182,
0.5,1000,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0332158739911392,
0.5,2000,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.026223722990835,
0.5,5000,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0325645740085747,
0.5,10000,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0715894399909302,
0.5,20000,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.1076382199826184,
0.5,50000,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.2918490570154972,
0.5,100000,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.5223891409987118,
0.8,10,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0048180879966821,
0.8,100,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0632805995004163,0.0061053649988025,
0.8,200,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.3181818181818182,0.0185518309881445,
0.8,500,4,10,2,sf,RePaRe,partition,0.6666666666666666,1.0,0.8,0.3877551020408163,0.0371752840001136,
0.8,1000,4,10,2,sf,RePaRe,partition,0.6666666666666666,1.0,0.8,0.7457627118644068,0.019669553003041,
0.8,2000,4,10,2,sf,RePaRe,partition,0.6666666666666666,1.0,0.8,0.7457627118644068,0.0316558099875692,
0.8,5000,4,10,2,sf,RePaRe,partition,0.8333333333333334,1.0,0.9090909090909092,0.782608695652174,0.0719743949885014,
0.8,10000,4,10,2,sf,RePaRe,partition,0.8333333333333334,1.0,0.9090909090909092,0.782608695652174,0.1195183719974011,
0.8,20000,4,10,2,sf,RePaRe,partition,0.8333333333333334,1.0,0.9090909090909092,0.782608695652174,0.2443575100041926,
0.8,50000,4,10,2,sf,RePaRe,partition,0.8333333333333334,1.0,0.9090909090909092,0.782608695652174,0.4405610740068368,
0.8,100000,4,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,1.1648578029999044,
0.2,10,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0046920480090193,
0.2,100,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.9112426035502958,0.0180545049952343,
0.2,200,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.9112426035502958,0.0180241809866856,
0.2,500,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.9112426035502958,0.0074006079812534,
0.2,1000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0544832549931015,
0.2,2000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0364854999934323,
0.2,5000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0367124819895252,
0.2,10000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.057094980002148,
0.2,20000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0405622929974924,
0.2,50000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.1651977990113664,
0.2,100000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.8699487799894996,
0.5,10,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,-0.0384615384615384,0.0268779899924993,
0.5,100,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0963855421686747,0.0097432949987705,
0.5,200,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0963855421686747,0.0084011149883735,
0.5,500,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.6463654223968566,0.03041755000595,
0.5,1000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.2826780021253985,0.0106454199994914,
0.5,2000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.6463654223968566,0.0823296550079248,
0.5,5000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0374632719904184,
0.5,10000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0435530879767611,
0.5,20000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.078806336998241,
0.5,50000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.2067750119895208,
0.5,100000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.2311161959951277,
0.8,10,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0071812770038377,
0.8,100,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.4545454545454545,0.0089694240014068,
0.8,200,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.4144144144144144,0.0109110980120021,
0.8,500,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0182891190052032,
0.8,1000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0302027279976755,
0.8,2000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0512033849954605,
0.8,5000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0144849969947244,
0.8,10000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0543105689866934,
0.8,20000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0757749079784844,
0.8,50000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.2000961329904385,
0.8,100000,5,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.4515261829947121,
0.2,10,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0166428690135944,
0.2,100,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0324127670028246,
0.2,200,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0144548150128684,
0.2,500,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0155086290033068,
0.2,1000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0184144609957002,
0.2,2000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0164634080138057,
0.2,5000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0913285920105408,
0.2,10000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.082333936006762,
0.2,20000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0460484020004514,
0.2,50000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.2300250510161277,
0.2,100000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.3493518629984464,
0.5,10,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.005496289988514,
0.5,100,6,10,2,sf,RePaRe,partition,0.6666666666666666,1.0,0.8,0.5011086474501109,0.0385506670281756,
0.5,200,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.7926267281105991,0.0236150099954102,
0.5,500,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0171518749848473,
0.5,1000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.016376040992327,
0.5,2000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0544359459890984,
0.5,5000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0285463129985146,
0.5,10000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0559736349969171,
0.5,20000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0617767400108277,
0.5,50000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0904606450058054,
0.5,100000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.5308767829847056,
0.8,10,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0054606749908998,
0.8,100,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0045372869935818,
0.8,200,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0043624210229609,
0.8,500,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0075368329999037,
0.8,1000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.1385597082953509,0.0046023689792491,
0.8,2000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.2424242424242424,0.0101844859891571,
0.8,5000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0299228009826038,
0.8,10000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0386248750146478,
0.8,20000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0678525659895967,
0.8,50000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.2589565200032666,
0.8,100000,6,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.3881151649984531,
0.2,10,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0053143789991736,
0.2,100,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0187188720155973,
0.2,200,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0238758490013424,
0.2,500,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0178852049866691,
0.2,1000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0200614309869706,
0.2,2000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0261158520006574,
0.2,5000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0465184569766279,
0.2,10000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0484264440019615,
0.2,20000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0860986850166227,
0.2,50000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.2644142869976349,
0.2,100000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.7488649779988918,
0.5,10,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0050111279997508,
0.5,100,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0032188869954552,
0.5,200,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0017269460076931,
0.5,500,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.5833333333333334,0.0060634289984591,
0.5,1000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.5833333333333334,0.0193322599807288,
0.5,2000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0329757670115213,
0.5,5000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0359538960037753,
0.5,10000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0550391199940349,
0.5,20000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0788207020086702,
0.5,50000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.2733442070020828,
0.5,100000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.501679085980868,
0.8,10,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0049967840022873,
0.8,100,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0049843010201584,
0.8,200,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0049551279807928,
0.8,500,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.9521785334750266,0.0032576450030319,
0.8,1000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.5833333333333334,0.0075170350028201,
0.8,2000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0197319360158871,
0.8,5000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.025337896979181,
0.8,10000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0395893930108286,
0.8,20000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.1136815600038971,
0.8,50000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0927579150011297,
0.8,100000,7,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.4367487049894407,
0.2,10,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0113116209977306,
0.2,100,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0142882170039229,
0.2,200,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0125039420090615,
0.2,500,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.1026413340005092,
