density,samp_size,seed,num_nodes,num_intervs,graph_family,method,metric_type,precision,recall,fscore,ari,runtime_sec,score
0.2,10000,1,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.8019128440064378,
0.2,20000,1,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.6686287630000152,
0.2,50000,1,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,4.183722876012325,
0.2,100000,1,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,7.309099987003719,
0.5,10,1,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0411124679958447,
0.5,100,1,10,8,er,RePaRe,partition,1.0,0.8,0.888888888888889,0.0,0.2800469849898945,
0.5,200,1,10,8,er,RePaRe,partition,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.3498357310018036,
0.5,500,1,10,8,er,RePaRe,partition,0.7727272727272727,0.8947368421052632,0.8292682926829269,1.0,0.4424767160089686,
0.5,1000,1,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.8841792460007127,
0.5,2000,1,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.1601650189841166,
0.5,5000,1,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,2.3489557080029044,
0.5,10000,1,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,2.33312064097845,
0.5,20000,1,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,2.803766080993228,
0.5,50000,1,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,6.6049766190117225,
0.5,100000,1,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,13.145818751014303,
0.8,10,1,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0140405590063892,
0.8,100,1,10,8,er,RePaRe,partition,1.0,0.6666666666666666,0.8,0.050632911392405,0.0655236769816838,
0.8,200,1,10,8,er,RePaRe,partition,0.8,0.8,0.8000000000000002,0.1059602649006622,0.0978748819907195,
0.8,500,1,10,8,er,RePaRe,partition,1.0,0.8888888888888888,0.9411764705882352,0.1902313624678663,0.0674771440098993,
0.8,1000,1,10,8,er,RePaRe,partition,0.75,0.8571428571428571,0.7999999999999999,0.3778801843317972,0.327646794001339,
0.8,2000,1,10,8,er,RePaRe,partition,0.9047619047619048,1.0,0.95,0.6564885496183206,0.6538611339929048,
0.8,5000,1,10,8,er,RePaRe,partition,0.92,1.0,0.9583333333333334,1.0,1.373955628980184,
0.8,10000,1,10,8,er,RePaRe,partition,0.92,1.0,0.9583333333333334,1.0,1.4243457349948585,
0.8,20000,1,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.6564885496183206,1.8085454140091315,
0.8,50000,1,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,6.813198494986864,
0.8,100000,1,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,14.326550054975089,
0.2,10,2,10,8,er,RePaRe,partition,0.0,1.0,0.0,-0.0448358686949559,0.0384726009797304,
0.2,100,2,10,8,er,RePaRe,partition,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6564885496183206,0.4433875000104308,
0.2,200,2,10,8,er,RePaRe,partition,1.0,0.8888888888888888,0.9411764705882352,1.0,0.4333339660079218,
0.2,500,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.5024867549946066,
0.2,1000,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.8355596369947307,
0.2,2000,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.8481591829913668,
0.2,5000,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.9942103780049364,
0.2,10000,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.474052073986968,
0.2,20000,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.946614425018197,
0.2,50000,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,9.581564160005655,
0.2,100000,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,19.695601176004857,
0.5,10,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0500390930414386,0.0192080150009132,
0.5,100,2,10,8,er,RePaRe,partition,0.3333333333333333,0.4444444444444444,0.380952380952381,-0.0305343511450381,0.5071657400112599,
0.5,200,2,10,8,er,RePaRe,partition,0.4285714285714285,0.6428571428571429,0.5142857142857143,-0.0305343511450381,1.0111598210060038,
0.5,500,2,10,8,er,RePaRe,partition,0.4444444444444444,0.8571428571428571,0.5853658536585367,0.6564885496183206,0.5151499260100536,
0.5,1000,2,10,8,er,RePaRe,partition,0.5217391304347826,0.9230769230769232,0.6666666666666667,1.0,0.2313904140028171,
0.5,2000,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.5319879669987131,
0.5,5000,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.5656863680051174,
0.5,10000,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.2804765960026998,
0.5,20000,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.8410431189986407,
0.5,50000,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,5.694793083006516,
0.5,100000,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,11.605606689990964,
0.8,10,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0782122905027933,0.0226736880140379,
0.8,100,2,10,8,er,RePaRe,partition,0.8,0.6666666666666666,0.7272727272727272,-0.0677966101694915,0.2457247549900785,
0.8,200,2,10,8,er,RePaRe,partition,0.6,0.6923076923076923,0.6428571428571429,-0.0629921259842519,0.2043467760086059,
0.8,500,2,10,8,er,RePaRe,partition,0.6190476190476191,0.7647058823529411,0.6842105263157895,0.4767441860465116,0.5070932450180408,
0.8,1000,2,10,8,er,RePaRe,partition,0.65,1.0,0.787878787878788,0.2913385826771653,0.3343782589945476,
0.8,2000,2,10,8,er,RePaRe,partition,0.7307692307692307,0.9047619047619048,0.8085106382978723,0.4767441860465116,0.4982979059859644,
0.8,5000,2,10,8,er,RePaRe,partition,0.7714285714285715,0.9642857142857144,0.8571428571428572,0.6564885496183206,0.809263021015795,
0.8,10000,2,10,8,er,RePaRe,partition,0.7714285714285715,0.9642857142857144,0.8571428571428572,0.6564885496183206,2.0603127730137203,
0.8,20000,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.934692990995245,
0.8,50000,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,5.231883437023498,
0.8,100000,2,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,10.07733701300458,
0.2,10,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0097716299933381,
0.2,100,3,10,8,er,RePaRe,partition,1.0,0.7142857142857143,0.8333333333333333,1.0,0.3288414049893617,
0.2,200,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.6609077309840359,
0.2,500,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.5101161920174491,
0.2,1000,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.664352482999675,
0.2,2000,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.5047219249827322,
0.2,5000,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.4378894300025422,
0.2,10000,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.6912049160164315,
0.2,20000,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.0577680729911665,
0.2,50000,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,7.278075736016035,
0.2,100000,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,8.271747223014245,
0.5,10,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0112994350282485,0.0217457179969642,
0.5,100,3,10,8,er,RePaRe,partition,0.8888888888888888,0.7272727272727273,0.7999999999999999,-0.0404624277456647,0.1891723989974707,
0.5,200,3,10,8,er,RePaRe,partition,0.3461538461538461,0.5625,0.4285714285714286,0.0,0.6743923280155286,
0.5,500,3,10,8,er,RePaRe,partition,0.68,0.8947368421052632,0.7727272727272727,0.0,0.8778578790079337,
0.5,1000,3,10,8,er,RePaRe,partition,0.6,1.0,0.7499999999999999,0.0,1.178957920987159,
0.5,2000,3,10,8,er,RePaRe,partition,0.6551724137931034,1.0,0.7916666666666666,0.0,0.4873405270045623,
0.5,5000,3,10,8,er,RePaRe,partition,0.7142857142857143,1.0,0.8333333333333333,0.0,1.3401394539978355,
0.5,10000,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.816241496009752,
0.5,20000,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.73975513302139,
0.5,50000,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,6.787482271989575,
0.5,100000,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,13.420308181986911,
0.8,10,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.016834000009112,
0.8,100,3,10,8,er,RePaRe,partition,0.8571428571428571,0.6666666666666666,0.75,-0.0416666666666666,0.1753301259886939,
0.8,200,3,10,8,er,RePaRe,partition,0.875,0.7777777777777778,0.823529411764706,-0.0424710424710424,0.18805078099831,
0.8,500,3,10,8,er,RePaRe,partition,0.7,0.84,0.7636363636363636,-0.0227272727272727,0.9116690189985092,
0.8,1000,3,10,8,er,RePaRe,partition,0.8421052631578947,0.8888888888888888,0.8648648648648649,0.0,1.0302598690032028,
0.8,2000,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.94964029698167,
0.8,5000,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.201517892011907,
0.8,10000,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.8606328509922605,
0.8,20000,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,3.075044647004688,
0.8,50000,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,6.3183491679956205,
0.8,100000,3,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,12.026825306005776,
0.2,10,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0161475820059422,
0.2,100,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.2173111200099811,
0.2,200,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.2549744590069167,
0.2,500,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.130929737992119,
0.2,1000,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.2434363010106608,
0.2,2000,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.2449791199760511,
0.2,5000,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.755451903998619,
0.2,10000,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.7655459649977274,
0.2,20000,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.8786467419995461,
0.2,50000,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.8459099239844363,
0.2,100000,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,4.141489398985868,
0.5,10,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0134501670254394,
0.5,100,4,10,8,er,RePaRe,partition,0.75,0.75,0.75,0.0063091482649842,0.0901317059760913,
0.5,200,4,10,8,er,RePaRe,partition,0.75,0.75,0.75,0.03485254691689,0.0875385550025384,
0.5,500,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0927419354838709,0.0182088059955276,
0.5,1000,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.354066985645933,0.1984800600039307,
0.5,2000,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.6456692913385826,0.2903767309908289,
0.5,5000,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.5423728813559322,0.5014304160140455,
0.5,10000,4,10,8,er,RePaRe,partition,0.875,1.0,0.9333333333333332,0.7887323943661971,0.9220380080223548,
0.5,20000,4,10,8,er,RePaRe,partition,0.875,1.0,0.9333333333333332,0.7887323943661971,1.362749227992026,
0.5,50000,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,6.178487811004743,
0.5,100000,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,9.873382655001478,
0.8,10,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0154753919923678,
0.8,100,4,10,8,er,RePaRe,partition,0.8,0.8,0.8000000000000002,0.2054574638844301,0.0701821959810331,
0.8,200,4,10,8,er,RePaRe,partition,1.0,0.8333333333333334,0.9090909090909092,0.1009463722397476,0.0655142790055833,
0.8,500,4,10,8,er,RePaRe,partition,0.8333333333333334,1.0,0.9090909090909092,0.1554959785522788,0.0309757030045148,
0.8,1000,4,10,8,er,RePaRe,partition,0.9,1.0,0.9473684210526316,0.403183023872679,0.1741140820086002,
0.8,2000,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.2513863216266174,0.1651692860177718,
0.8,5000,4,10,8,er,RePaRe,partition,0.9333333333333332,1.0,0.9655172413793104,0.403183023872679,0.3471270719892345,
0.8,10000,4,10,8,er,RePaRe,partition,0.85,0.9444444444444444,0.8947368421052632,0.2913385826771653,0.9102396070084068,
0.8,20000,4,10,8,er,RePaRe,partition,0.8571428571428571,1.0,0.923076923076923,0.3661971830985915,1.3523880099819507,
0.8,50000,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.6456692913385826,3.365545409003971,
0.8,100000,4,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,9.807657719997223,
0.2,10,5,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0081205279857385,
0.2,100,5,10,8,er,RePaRe,partition,1.0,0.6,0.7499999999999999,1.0,0.2872693290119059,
0.2,200,5,10,8,er,RePaRe,partition,1.0,0.9,0.9473684210526316,1.0,0.5039418609812856,
0.2,500,5,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.6436722759972326,
0.2,1000,5,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.6825589130166918,
0.2,2000,5,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.3018286479928065,
0.2,5000,5,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.2355072410136927,
0.2,10000,5,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.4060785720066633,
0.2,20000,5,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,2.03833914900315,
0.2,50000,5,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,5.139321302005556,
0.2,100000,5,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,21.519498708978062,
0.5,10,5,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0225745450006797,
0.5,100,5,10,8,er,RePaRe,partition,0.8,0.8888888888888888,0.8421052631578948,-0.0629921259842519,0.2277289709891192,
0.5,200,5,10,8,er,RePaRe,partition,0.35,0.6363636363636364,0.4516129032258064,0.6564885496183206,0.6876104600087274,
0.5,500,5,10,8,er,RePaRe,partition,0.4736842105263157,0.75,0.5806451612903226,0.4767441860465116,0.7072428489918821,
0.5,1000,5,10,8,er,RePaRe,partition,0.4782608695652174,0.7857142857142857,0.5945945945945946,1.0,0.4610299580090213,
0.5,2000,5,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.7915004250244237,
0.5,5000,5,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.3625939449993893,
0.5,10000,5,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.2295959890179802,
0.5,20000,5,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,2.687858468008926,
0.5,50000,5,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,5.751821877987823,
0.5,100000,5,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,10.477961191994837,
0.8,10,5,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0165801559924148,
0.8,100,5,10,8,er,RePaRe,partition,0.6666666666666666,1.0,0.8,-0.0404624277456647,0.1391184619860723,
0.8,200,5,10,8,er,RePaRe,partition,0.6666666666666666,0.9090909090909092,0.7692307692307692,-0.0368663594470046,0.2419922569824848,
0.8,500,5,10,8,er,RePaRe,partition,0.56,0.8235294117647058,0.6666666666666666,-0.0227272727272727,0.498403675010195,
0.8,1000,5,10,8,er,RePaRe,partition,0.5333333333333333,0.7272727272727273,0.6153846153846153,0.0,0.8259792320022825,
0.8,2000,5,10,8,er,RePaRe,partition,0.5151515151515151,0.7727272727272727,0.6181818181818182,0.0,0.8048559020098764,
0.8,5000,5,10,8,er,RePaRe,partition,0.7435897435897436,1.0,0.8529411764705882,0.0,2.300634106999496,
0.8,10000,5,10,8,er,RePaRe,partition,0.71875,1.0,0.8363636363636363,1.0,1.7030476589861792,
0.8,20000,5,10,8,er,RePaRe,partition,0.71875,1.0,0.8363636363636363,1.0,2.040613054006826,
0.8,50000,5,10,8,er,RePaRe,partition,0.71875,1.0,0.8363636363636363,1.0,5.808064102981007,
0.8,100000,5,10,8,er,RePaRe,partition,0.71875,1.0,0.8363636363636363,1.0,15.714570205978816,
0.2,10,6,10,8,er,RePaRe,partition,0.0,1.0,0.0,0.0112994350282485,0.018872463988373,
0.2,100,6,10,8,er,RePaRe,partition,0.5,0.3333333333333333,0.4,1.0,0.1945096309937071,
0.2,200,6,10,8,er,RePaRe,partition,1.0,0.8,0.888888888888889,1.0,0.2268212389899417,
0.2,500,6,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.2214341729995794,
0.2,1000,6,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.3139514249924104,
0.2,2000,6,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.5027942879823968,
0.2,5000,6,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.3507550630019977,
0.2,10000,6,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.2015379149815999,
0.2,20000,6,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.5001419660111424,
0.2,50000,6,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,2.250100753008155,
0.2,100000,6,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,4.57722616699175,
0.5,10,6,10,8,er,RePaRe,partition,0.0,1.0,0.0,0.0229885057471264,0.0401941429881844,
0.5,100,6,10,8,er,RePaRe,partition,0.6666666666666666,0.8,0.7272727272727272,0.1176470588235294,0.1123485449934378,
0.5,200,6,10,8,er,RePaRe,partition,0.5384615384615384,0.7777777777777778,0.6363636363636364,-0.056338028169014,0.3657667110092006,
0.5,500,6,10,8,er,RePaRe,partition,0.28,0.5384615384615384,0.3684210526315789,0.0,0.837579386017751,
0.5,1000,6,10,8,er,RePaRe,partition,0.5517241379310345,0.8,0.6530612244897959,0.0,1.0348525900044478,
0.5,2000,6,10,8,er,RePaRe,partition,0.8181818181818182,1.0,0.9,0.6564885496183206,0.8572238310007378,
0.5,5000,6,10,8,er,RePaRe,partition,0.8181818181818182,1.0,0.9,0.6564885496183206,1.4166812190087512,
0.5,10000,6,10,8,er,RePaRe,partition,0.8181818181818182,1.0,0.9,0.6564885496183206,1.5261040790064726,
0.5,20000,6,10,8,er,RePaRe,partition,0.8181818181818182,1.0,0.9,0.6564885496183206,2.3469622709963005,
0.5,50000,6,10,8,er,RePaRe,partition,0.8181818181818182,1.0,0.9,0.6564885496183206,6.9258391939802095,
0.5,100000,6,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,5.873259179003071,
0.8,10,6,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0236092069826554,
0.8,100,6,10,8,er,RePaRe,partition,0.625,1.0,0.7692307692307693,-0.0742705570291777,0.248277181002777,
0.8,200,6,10,8,er,RePaRe,partition,0.391304347826087,0.75,0.5142857142857143,0.4767441860465116,0.3427228930231649,
0.8,500,6,10,8,er,RePaRe,partition,0.4193548387096774,0.7647058823529411,0.5416666666666666,0.0,0.638535097008571,
0.8,1000,6,10,8,er,RePaRe,partition,0.5833333333333334,0.84,0.6885245901639344,0.0,0.9282901019905694,
0.8,2000,6,10,8,er,RePaRe,partition,0.5714285714285714,0.7142857142857143,0.634920634920635,0.0,1.1600170160236305,
0.8,5000,6,10,8,er,RePaRe,partition,0.7931034482758621,0.8846153846153846,0.8363636363636363,0.6564885496183206,0.6332227009988856,
0.8,10000,6,10,8,er,RePaRe,partition,0.8064516129032258,0.9615384615384616,0.8771929824561403,0.6564885496183206,1.6705472419853322,
0.8,20000,6,10,8,er,RePaRe,partition,0.8666666666666667,0.9629629629629628,0.912280701754386,0.6564885496183206,1.4023016940045636,
0.8,50000,6,10,8,er,RePaRe,partition,0.8666666666666667,0.9629629629629628,0.912280701754386,0.6564885496183206,5.817307304008864,
0.8,100000,6,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,10.79816506599309,
0.2,10,7,10,8,er,RePaRe,partition,1.0,0.0,0.0,0.050632911392405,0.0506572919839527,
0.2,100,7,10,8,er,RePaRe,partition,0.8571428571428571,1.0,0.923076923076923,-0.0227272727272727,0.2714312449970748,
0.2,200,7,10,8,er,RePaRe,partition,0.75,0.8571428571428571,0.7999999999999999,0.0,0.2858952689857688,
0.2,500,7,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.3046223989804275,
0.2,1000,7,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.5031445240019821,
0.2,2000,7,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.555970556975808,
0.2,5000,7,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.4409587739792187,
0.2,10000,7,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.6356128950137645,
0.2,20000,7,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.907998081005644,
0.2,50000,7,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,2.3078118650009856,
0.2,100000,7,10,8,er,RePaRe,partition,1.0,1.0,1.0,1.0,4.416739623004105,
0.5,10,7,10,8,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0150848889898043,
0.5,100,7,10,8,er,RePaRe,partition,0.5,0.5,0.5,0.0,0.1059610479860566,
0.5,200,7,10,8,er,RePaRe,partition,0.5,0.75,0.6,0.0,0.3744316720112692,
0.5,500,7,10,8,er,RePaRe,partition,0.5,0.8,0.6153846153846154,0.0,0.5472935180005152,
0.5,1000,7,10,8,er,RePaRe,partition,0.3043478260869565,0.7,0.4242424242424242,0.0,0.6567758099990897,
0.5,2000,7,10,8,er,RePaRe,partition,0.7058823529411765,0.9230769230769232,0.8000000000000002,0.0,0.6398758820141666,
0.5,5000,7,10,8,er,RePaRe,partition,0.6086956521739131,0.9333333333333332,0.7368421052631579,1.0,0.9932025390153284,
0.5,10000,7,10,8,er,RePaRe,partition,0.6086956521739131,0.9333333333333332,0.7368421052631579,1.0,1.630856887990376,
0.5,20000,7,10,8,er,RePaRe,partition,0.625,1.0,0.7692307692307693,1.0,2.588333544001216,
