density,samp_size,seed,fscore,ari,runtime_sec,score,graph_family,actual_density,num_edges,ba_m
0.2,10,0,1.0,0.0,0.0010197079973295,,scale_free,0.1,9,1
0.2,100,0,1.0,0.6908734052993131,0.0017892079777084,,scale_free,0.1,9,1
0.2,200,0,1.0,1.0,0.0029951249598525,,scale_free,0.1,9,1
0.2,500,0,1.0,1.0,0.003291499975603,,scale_free,0.1,9,1
0.2,1000,0,1.0,1.0,0.0041459579952061,,scale_free,0.1,9,1
0.2,2000,0,1.0,1.0,0.0044345830101519,,scale_free,0.1,9,1
0.2,5000,0,1.0,1.0,0.0061430829809978,,scale_free,0.1,9,1
0.2,10000,0,1.0,1.0,0.0084395420271903,,scale_free,0.1,9,1
0.2,20000,0,1.0,1.0,0.0136982909752987,,scale_free,0.1,9,1
0.2,50000,0,1.0,1.0,0.032273165998049,,scale_free,0.1,9,1
0.2,100000,0,1.0,1.0,0.0760430409573018,,scale_free,0.1,9,1
0.5,10,0,1.0,0.0,0.0008918329840525,,scale_free,0.1777777777777777,16,2
0.5,100,0,1.0,0.1269841269841269,0.0015693330205976,,scale_free,0.1777777777777777,16,2
0.5,200,0,0.8,0.4067796610169492,0.0027675000019371,,scale_free,0.1777777777777777,16,2
