density,samp_size,seed,fscore,ari,runtime_sec,score,graph_family,actual_density,num_edges,ba_m
0.8,5000,0,0.7441860465116279,1.0,0.3797855829980108,,scale_free,0.2666666666666666,24,4
0.8,10000,0,0.878048780487805,1.0,0.5021481669973582,,scale_free,0.2666666666666666,24,4
0.8,20000,0,0.878048780487805,1.0,1.0712337080040015,,scale_free,0.2666666666666666,24,4
0.8,50000,0,1.0,1.0,2.763911834001192,,scale_free,0.2666666666666666,24,4
0.8,100000,0,1.0,1.0,6.363365500001237,,scale_free,0.2666666666666666,24,4
0.2,10,1,0.0,0.0758293838862559,0.0062379169976338,,scale_free,0.1,9,1
0.2,100,1,0.7499999999999999,0.7272727272727273,0.0313770419961656,,scale_free,0.1,9,1
0.2,200,1,1.0,0.845360824742268,0.0369625829989672,,scale_free,0.1,9,1
0.2,500,1,1.0,1.0,0.0453746670027612,,scale_free,0.1,9,1
0.2,1000,1,1.0,1.0,0.0427565830032108,,scale_free,0.1,9,1
0.2,2000,1,1.0,1.0,0.0465728749986738,,scale_free,0.1,9,1
0.2,5000,1,1.0,1.0,0.0678444169971044,,scale_free,0.1,9,1
0.2,10000,1,1.0,1.0,0.1161231250007404,,scale_free,0.1,9,1
0.2,20000,1,1.0,1.0,0.2313390830022399,,scale_free,0.1,9,1
0.2,50000,1,1.0,1.0,0.6669507499973406,,scale_free,0.1,9,1
0.2,100000,1,1.0,1.0,1.1479085839964682,,scale_free,0.1,9,1
0.5,10,1,0.0,0.050632911392405,0.0184717080046539,,scale_free,0.1777777777777777,16,2
0.5,100,1,0.6956521739130435,0.4827586206896552,0.115216958001838,,scale_free,0.1777777777777777,16,2
0.5,200,1,0.6666666666666667,0.4827586206896552,0.093359208003676,,scale_free,0.1777777777777777,16,2
0.5,500,1,0.7741935483870968,1.0,0.1377261249945149,,scale_free,0.1777777777777777,16,2
0.5,1000,1,1.0,1.0,0.2155437910041655,,scale_free,0.1777777777777777,16,2
0.5,2000,1,1.0,1.0,0.2200082909985212,,scale_free,0.1777777777777777,16,2
0.5,5000,1,1.0,1.0,0.3913659579993691,,scale_free,0.1777777777777777,16,2
0.5,10000,1,1.0,1.0,0.5165817910019541,,scale_free,0.1777777777777777,16,2
0.5,20000,1,1.0,1.0,0.8562443330010865,,scale_free,0.1777777777777777,16,2
0.5,50000,1,1.0,1.0,1.841244125003868,,scale_free,0.1777777777777777,16,2
0.5,100000,1,1.0,1.0,4.787644834003004,,scale_free,0.1777777777777777,16,2
0.8,10,1,1.0,-0.0055865921787709,0.0059690839989343,,scale_free,0.2666666666666666,24,4
0.8,100,1,0.5185185185185186,0.3661971830985915,0.0719526250031776,,scale_free,0.2666666666666666,24,4
0.8,200,1,0.7407407407407408,0.1964285714285714,0.1041475420061033,,scale_free,0.2666666666666666,24,4
0.8,500,1,0.9714285714285714,0.2913385826771653,0.0907399579955381,,scale_free,0.2666666666666666,24,4
0.8,1000,1,1.0,1.0,0.1855699160005315,,scale_free,0.2666666666666666,24,4
0.8,2000,1,1.0,1.0,0.1565352079996955,,scale_free,0.2666666666666666,24,4
0.8,5000,1,1.0,1.0,0.3579112500010524,,scale_free,0.2666666666666666,24,4
0.8,10000,1,1.0,1.0,0.2891483749990584,,scale_free,0.2666666666666666,24,4
0.8,20000,1,1.0,1.0,0.6786614580050809,,scale_free,0.2666666666666666,24,4
0.8,50000,1,1.0,1.0,1.5784728750004433,,scale_free,0.2666666666666666,24,4
0.8,100000,1,1.0,1.0,3.698287250001158,,scale_free,0.2666666666666666,24,4
0.2,10,2,1.0,0.0,0.0036919999984093,,scale_free,0.1,9,1
0.2,100,2,0.9333333333333332,1.0,0.0743594999948982,,scale_free,0.1,9,1
0.2,200,2,0.9333333333333332,1.0,0.0652738339995266,,scale_free,0.1,9,1
0.2,500,2,1.0,1.0,0.0701783330005128,,scale_free,0.1,9,1
0.2,1000,2,1.0,1.0,0.0872737079989747,,scale_free,0.1,9,1
0.2,2000,2,1.0,1.0,0.0606299590072012,,scale_free,0.1,9,1
0.2,5000,2,1.0,1.0,0.1044854580031824,,scale_free,0.1,9,1
0.2,10000,2,1.0,1.0,0.2089972920002765,,scale_free,0.1,9,1
0.2,20000,2,1.0,1.0,0.3032447500008857,,scale_free,0.1,9,1
0.2,50000,2,1.0,1.0,0.7543794169978355,,scale_free,0.1,9,1
0.2,100000,2,1.0,1.0,1.3541033750007043,,scale_free,0.1,9,1
0.5,10,2,1.0,0.0,0.0064556670040474,,scale_free,0.1777777777777777,16,2
0.5,100,2,0.9565217391304348,0.4827586206896552,0.0836135410063434,,scale_free,0.1777777777777777,16,2
0.5,200,2,0.923076923076923,1.0,0.1255796249970444,,scale_free,0.1777777777777777,16,2
0.5,500,2,0.962962962962963,1.0,0.124543416997767,,scale_free,0.1777777777777777,16,2
0.5,1000,2,1.0,1.0,0.133461333993182,,scale_free,0.1777777777777777,16,2
0.5,2000,2,1.0,1.0,0.1839697079994948,,scale_free,0.1777777777777777,16,2
0.5,5000,2,1.0,1.0,0.2756426670021028,,scale_free,0.1777777777777777,16,2
0.5,10000,2,1.0,1.0,0.4831165839932509,,scale_free,0.1777777777777777,16,2
0.5,20000,2,1.0,1.0,0.8586625420066412,,scale_free,0.1777777777777777,16,2
0.5,50000,2,1.0,1.0,2.143631999999343,,scale_free,0.1777777777777777,16,2
0.5,100000,2,1.0,1.0,4.01150195900118,,scale_free,0.1777777777777777,16,2
0.8,10,2,1.0,0.0,0.0076122079990454,,scale_free,0.2666666666666666,24,4
0.8,100,2,1.0,0.3617021276595745,0.0279849170037778,,scale_free,0.2666666666666666,24,4
0.8,200,2,1.0,0.4,0.0264935829982277,,scale_free,0.2666666666666666,24,4
0.8,500,2,0.8571428571428571,0.4,0.0415929580049123,,scale_free,0.2666666666666666,24,4
0.8,1000,2,0.8571428571428571,0.4,0.0504087079971213,,scale_free,0.2666666666666666,24,4
0.8,2000,2,0.923076923076923,1.0,0.1486701660032849,,scale_free,0.2666666666666666,24,4
0.8,5000,2,0.923076923076923,1.0,0.2244001250001019,,scale_free,0.2666666666666666,24,4
0.8,10000,2,1.0,1.0,0.5109947500022827,,scale_free,0.2666666666666666,24,4
0.8,20000,2,1.0,1.0,0.6710938750038622,,scale_free,0.2666666666666666,24,4
0.8,50000,2,1.0,1.0,1.3793685420023394,,scale_free,0.2666666666666666,24,4
0.8,100000,2,1.0,1.0,2.2968163749974337,,scale_free,0.2666666666666666,24,4
0.2,10,3,1.0,0.0,0.0039805420019547,,scale_free,0.1,9,1
0.2,100,3,0.9090909090909092,0.6564885496183206,0.0571201249986188,,scale_free,0.1,9,1
0.2,200,3,1.0,1.0,0.1174879160025739,,scale_free,0.1,9,1
0.2,500,3,1.0,1.0,0.1001550000000861,,scale_free,0.1,9,1
0.2,1000,3,1.0,1.0,0.1297158329980448,,scale_free,0.1,9,1
0.2,2000,3,1.0,1.0,0.1482870829931926,,scale_free,0.1,9,1
0.2,5000,3,1.0,1.0,0.2025768750027055,,scale_free,0.1,9,1
0.2,10000,3,1.0,1.0,0.2639377500017872,,scale_free,0.1,9,1
0.2,20000,3,1.0,1.0,0.4261645000005956,,scale_free,0.1,9,1
0.2,50000,3,1.0,1.0,0.99416708300123,,scale_free,0.1,9,1
0.2,100000,3,1.0,1.0,1.992175875006069,,scale_free,0.1,9,1
0.5,10,3,1.0,0.0247678018575851,0.0074688340027933,,scale_free,0.1777777777777777,16,2
0.5,100,3,0.4761904761904762,1.0,0.0971459590000449,,scale_free,0.1777777777777777,16,2
0.5,200,3,0.7333333333333334,1.0,0.1273132909991545,,scale_free,0.1777777777777777,16,2
0.5,500,3,0.7096774193548387,1.0,0.1420678750000661,,scale_free,0.1777777777777777,16,2
0.5,1000,3,0.7096774193548387,1.0,0.1608608750029816,,scale_free,0.1777777777777777,16,2
0.5,2000,3,0.7096774193548387,1.0,0.1715130829979898,,scale_free,0.1777777777777777,16,2
0.5,5000,3,0.7096774193548387,1.0,0.3820686670005671,,scale_free,0.1777777777777777,16,2
0.5,10000,3,0.7096774193548387,1.0,0.6176195410007495,,scale_free,0.1777777777777777,16,2
0.5,20000,3,0.7096774193548387,1.0,1.0130983330018353,,scale_free,0.1777777777777777,16,2
0.5,50000,3,0.7096774193548387,1.0,2.064697958994657,,scale_free,0.1777777777777777,16,2
0.5,100000,3,0.7096774193548387,1.0,3.936946125002578,,scale_free,0.1777777777777777,16,2
0.8,10,3,0.0,0.0112994350282485,0.0090999590029241,,scale_free,0.2666666666666666,24,4
0.8,100,3,0.7857142857142858,0.6564885496183206,0.0759202080007526,,scale_free,0.2666666666666666,24,4
0.8,200,3,0.8000000000000002,0.6564885496183206,0.0860007080045761,,scale_free,0.2666666666666666,24,4
0.8,500,3,0.9142857142857144,0.6564885496183206,0.0836441249994095,,scale_free,0.2666666666666666,24,4
0.8,1000,3,1.0,0.6564885496183206,0.2028972909974982,,scale_free,0.2666666666666666,24,4
0.8,2000,3,1.0,1.0,0.1779871250037104,,scale_free,0.2666666666666666,24,4
0.8,5000,3,1.0,1.0,0.2861281669975142,,scale_free,0.2666666666666666,24,4
0.8,10000,3,1.0,1.0,0.4260056249986519,,scale_free,0.2666666666666666,24,4
0.8,20000,3,1.0,1.0,0.8634565839965944,,scale_free,0.2666666666666666,24,4
0.8,50000,3,1.0,1.0,2.3530600000012782,,scale_free,0.2666666666666666,24,4
0.8,100000,3,1.0,1.0,4.768269124993822,,scale_free,0.2666666666666666,24,4
0.2,10,4,1.0,0.0,0.0276683750053052,,scale_free,0.1,9,1
0.2,100,4,1.0,-0.0424710424710424,0.0183515839962638,,scale_free,0.1,9,1
0.2,200,4,1.0,0.2574257425742574,0.0412149170006159,,scale_free,0.1,9,1
0.2,500,4,1.0,1.0,0.0606708330014953,,scale_free,0.1,9,1
0.2,1000,4,1.0,1.0,0.0663326249996316,,scale_free,0.1,9,1
0.2,2000,4,1.0,1.0,0.0868859580004937,,scale_free,0.1,9,1
0.2,5000,4,1.0,1.0,0.173247500002617,,scale_free,0.1,9,1
0.2,10000,4,1.0,1.0,0.2954864999992423,,scale_free,0.1,9,1
0.2,20000,4,1.0,1.0,0.3470447500003502,,scale_free,0.1,9,1
0.2,50000,4,1.0,1.0,0.852834042001632,,scale_free,0.1,9,1
0.2,100000,4,1.0,1.0,1.8479711249965476,,scale_free,0.1,9,1
0.5,10,4,1.0,0.0,0.0041271670052083,,scale_free,0.1777777777777777,16,2
0.5,100,4,0.9411764705882352,0.2196531791907514,0.0323580409967689,,scale_free,0.1777777777777777,16,2
0.5,200,4,1.0,0.6564885496183206,0.0961990420037182,,scale_free,0.1777777777777777,16,2
0.5,500,4,1.0,1.0,0.1561428329951013,,scale_free,0.1777777777777777,16,2
0.5,1000,4,1.0,0.6564885496183206,0.0856487499986542,,scale_free,0.1777777777777777,16,2
0.5,2000,4,1.0,1.0,0.1845897079983842,,scale_free,0.1777777777777777,16,2
0.5,5000,4,1.0,1.0,0.2401737920008599,,scale_free,0.1777777777777777,16,2
0.5,10000,4,1.0,1.0,0.3329844159961794,,scale_free,0.1777777777777777,16,2
0.5,20000,4,1.0,1.0,0.7460585410008207,,scale_free,0.1777777777777777,16,2
0.5,50000,4,1.0,1.0,2.348164540999278,,scale_free,0.1777777777777777,16,2
0.5,100000,4,1.0,1.0,3.6864431249996414,,scale_free,0.1777777777777777,16,2
0.8,10,4,1.0,0.0247678018575851,0.0141029160004109,,scale_free,0.2666666666666666,24,4
0.8,100,4,0.6153846153846153,0.0869565217391304,0.02833904200088,,scale_free,0.2666666666666666,24,4
0.8,200,4,0.823529411764706,-0.0404624277456647,0.0388232910045189,,scale_free,0.2666666666666666,24,4
0.8,500,4,0.7317073170731708,1.0,0.12389383300615,,scale_free,0.2666666666666666,24,4
0.8,1000,4,0.6956521739130435,1.0,0.2738914590008789,,scale_free,0.2666666666666666,24,4
0.8,2000,4,1.0,1.0,0.2161804999996093,,scale_free,0.2666666666666666,24,4
0.8,5000,4,1.0,1.0,0.3345987089996924,,scale_free,0.2666666666666666,24,4
0.8,10000,4,1.0,1.0,0.6989260839982308,,scale_free,0.2666666666666666,24,4
0.8,20000,4,1.0,1.0,1.407900582998991,,scale_free,0.2666666666666666,24,4
0.8,50000,4,1.0,1.0,3.040924999993877,,scale_free,0.2666666666666666,24,4
0.8,100000,4,1.0,1.0,6.02050683300331,,scale_free,0.2666666666666666,24,4
0.2,10,5,0.0,0.0272217774219375,0.0162290000007487,,scale_free,0.1,9,1
0.2,100,5,0.8333333333333334,0.6564885496183206,0.0695174580032471,,scale_free,0.1,9,1
0.2,200,5,0.923076923076923,0.6564885496183206,0.067105417001585,,scale_free,0.1,9,1
0.2,500,5,1.0,0.6564885496183206,0.0794083750006393,,scale_free,0.1,9,1
0.2,1000,5,1.0,1.0,0.1234786249988246,,scale_free,0.1,9,1
0.2,2000,5,1.0,1.0,0.1448635829947306,,scale_free,0.1,9,1
0.2,5000,5,1.0,1.0,0.2363327500061132,,scale_free,0.1,9,1
0.2,10000,5,1.0,1.0,0.3182743750003283,,scale_free,0.1,9,1
0.2,20000,5,1.0,1.0,0.524870083994756,,scale_free,0.1,9,1
0.2,50000,5,1.0,1.0,1.2841854159996728,,scale_free,0.1,9,1
0.2,100000,5,1.0,1.0,2.692973458004417,,scale_free,0.1,9,1
0.5,10,5,0.0,-0.0818713450292397,0.0063584579984308,,scale_free,0.1777777777777777,16,2
0.5,100,5,0.888888888888889,0.074074074074074,0.0178009999945061,,scale_free,0.1777777777777777,16,2
0.5,200,5,0.7777777777777778,0.2857142857142857,0.0451956249962677,,scale_free,0.1777777777777777,16,2
0.5,500,5,0.7368421052631577,0.2857142857142857,0.0836251250002533,,scale_free,0.1777777777777777,16,2
0.5,1000,5,0.8695652173913043,0.3661971830985915,0.0768152500022552,,scale_free,0.1777777777777777,16,2
0.5,2000,5,0.962962962962963,0.4827586206896552,0.1596131670012255,,scale_free,0.1777777777777777,16,2
0.5,5000,5,0.962962962962963,0.4827586206896552,0.2991749579960014,,scale_free,0.1777777777777777,16,2
0.5,10000,5,1.0,1.0,0.4178692089990363,,scale_free,0.1777777777777777,16,2
0.5,20000,5,1.0,1.0,0.5645752079944941,,scale_free,0.1777777777777777,16,2
0.5,50000,5,1.0,1.0,1.5504169169944362,,scale_free,0.1777777777777777,16,2
0.5,100000,5,1.0,1.0,3.081373666995205,,scale_free,0.1777777777777777,16,2
0.8,10,5,1.0,0.0,0.0094628330043633,,scale_free,0.2666666666666666,24,4
0.8,100,5,0.5555555555555556,-0.0396039603960396,0.0527246249985182,,scale_free,0.2666666666666666,24,4
0.8,200,5,0.64,-0.0344827586206896,0.0755711659949156,,scale_free,0.2666666666666666,24,4
0.8,500,5,0.6363636363636364,0.0,0.1669158750009955,,scale_free,0.2666666666666666,24,4
0.8,1000,5,0.7499999999999999,1.0,0.148181166005088,,scale_free,0.2666666666666666,24,4
0.8,2000,5,1.0,1.0,0.2513102080047247,,scale_free,0.2666666666666666,24,4
0.8,5000,5,1.0,0.6564885496183206,0.2842475419965922,,scale_free,0.2666666666666666,24,4
0.8,10000,5,1.0,1.0,0.5379786659977981,,scale_free,0.2666666666666666,24,4
0.8,20000,5,1.0,1.0,1.1490137919972767,,scale_free,0.2666666666666666,24,4
0.8,50000,5,1.0,1.0,2.302643208000518,,scale_free,0.2666666666666666,24,4
0.8,100000,5,1.0,1.0,5.20688487499865,,scale_free,0.2666666666666666,24,4
0.2,10,6,0.0,0.0,0.0063598330016247,,scale_free,0.1,9,1
0.2,100,6,0.7777777777777778,1.0,0.0693868749949615,,scale_free,0.1,9,1
0.2,200,6,1.0,1.0,0.0802425830042921,,scale_free,0.1,9,1
0.2,500,6,1.0,1.0,0.0809674579941202,,scale_free,0.1,9,1
0.2,1000,6,1.0,1.0,0.1203582079979241,,scale_free,0.1,9,1
0.2,2000,6,1.0,1.0,0.0877927080000517,,scale_free,0.1,9,1
0.2,5000,6,1.0,1.0,0.1648977919976459,,scale_free,0.1,9,1
0.2,10000,6,1.0,1.0,0.2460796249943087,,scale_free,0.1,9,1
0.2,20000,6,1.0,1.0,0.4336103329987963,,scale_free,0.1,9,1
0.2,50000,6,1.0,1.0,1.2565015840009437,,scale_free,0.1,9,1
0.2,100000,6,1.0,1.0,2.269585709000239,,scale_free,0.1,9,1
0.5,10,6,1.0,0.0,0.0038467909980681,,scale_free,0.1777777777777777,16,2
0.5,100,6,0.7272727272727272,-0.0629921259842519,0.0491292079968843,,scale_free,0.1777777777777777,16,2
0.5,200,6,0.7499999999999999,0.7887323943661971,0.1442014999993262,,scale_free,0.1777777777777777,16,2
0.5,500,6,0.4545454545454545,0.4767441860465116,0.0630405409974628,,scale_free,0.1777777777777777,16,2
0.5,1000,6,0.5625000000000001,0.6564885496183206,0.1081418329995358,,scale_free,0.1777777777777777,16,2
0.5,2000,6,0.6060606060606061,0.6564885496183206,0.1451015419952455,,scale_free,0.1777777777777777,16,2
0.5,5000,6,0.6060606060606061,0.6564885496183206,0.2821971249941271,,scale_free,0.1777777777777777,16,2
0.5,10000,6,0.6060606060606061,0.6564885496183206,0.3893821250021574,,scale_free,0.1777777777777777,16,2
0.5,20000,6,0.6060606060606061,0.6564885496183206,0.6035170409959392,,scale_free,0.1777777777777777,16,2
0.5,50000,6,0.7857142857142858,1.0,1.2126152909986558,,scale_free,0.1777777777777777,16,2
0.5,100000,6,1.0,1.0,1.903986916993745,,scale_free,0.1777777777777777,16,2
0.8,10,6,0.0,0.050632911392405,0.0065193750051548,,scale_free,0.2666666666666666,24,4
0.8,100,6,0.6666666666666667,0.2574257425742574,0.0586619999958202,,scale_free,0.2666666666666666,24,4
0.8,200,6,0.9411764705882352,0.2574257425742574,0.0560972080056672,,scale_free,0.2666666666666666,24,4
0.8,500,6,0.9411764705882352,0.1473684210526315,0.0515552500000922,,scale_free,0.2666666666666666,24,4
0.8,1000,6,0.888888888888889,0.1473684210526315,0.0698191250048694,,scale_free,0.2666666666666666,24,4
0.8,2000,6,0.5652173913043478,-0.0227272727272727,0.227525375004916,,scale_free,0.2666666666666666,24,4
0.8,5000,6,0.85,-0.0227272727272727,0.2601178330005496,,scale_free,0.2666666666666666,24,4
0.8,10000,6,0.9,1.0,0.4495603339964873,,scale_free,0.2666666666666666,24,4
0.8,20000,6,0.9,1.0,0.779435000004014,,scale_free,0.2666666666666666,24,4
0.8,50000,6,0.9,1.0,2.009317167001427,,scale_free,0.2666666666666666,24,4
0.8,100000,6,0.878048780487805,1.0,3.934853665996343,,scale_free,0.2666666666666666,24,4
0.2,10,7,1.0,0.0,0.0035312909967615,,scale_free,0.1,9,1
0.2,100,7,0.6153846153846153,1.0,0.0864167920008185,,scale_free,0.1,9,1
0.2,200,7,0.75,-0.0227272727272727,0.0700617909969878,,scale_free,0.1,9,1
0.2,500,7,1.0,1.0,0.070326125001884,,scale_free,0.1,9,1
0.2,1000,7,1.0,1.0,0.0804458749989862,,scale_free,0.1,9,1
0.2,2000,7,1.0,1.0,0.1141831659988383,,scale_free,0.1,9,1
0.2,5000,7,1.0,1.0,0.1559705409963498,,scale_free,0.1,9,1
0.2,10000,7,1.0,1.0,0.2276884579987381,,scale_free,0.1,9,1
0.2,20000,7,1.0,1.0,0.4892170000020996,,scale_free,0.1,9,1
0.2,50000,7,1.0,1.0,1.184590582997771,,scale_free,0.1,9,1
0.2,100000,7,1.0,1.0,2.14844208300201,,scale_free,0.1,9,1
0.5,10,7,1.0,0.0,0.0040779589980957,,scale_free,0.1777777777777777,16,2
0.5,100,7,0.5714285714285714,0.3076923076923077,0.0552152080053929,,scale_free,0.1777777777777777,16,2
0.5,200,7,0.7368421052631577,0.3778801843317972,0.0565527500002644,,scale_free,0.1777777777777777,16,2
0.5,500,7,1.0,0.4827586206896552,0.1460845410038018,,scale_free,0.1777777777777777,16,2
0.5,1000,7,1.0,0.6564885496183206,0.1087321669983794,,scale_free,0.1777777777777777,16,2
0.5,2000,7,1.0,1.0,0.1100237499995273,,scale_free,0.1777777777777777,16,2
0.5,5000,7,1.0,1.0,0.1771277910011122,,scale_free,0.1777777777777777,16,2
0.5,10000,7,1.0,1.0,0.2932372920040507,,scale_free,0.1777777777777777,16,2
0.5,20000,7,1.0,1.0,0.6278426249991753,,scale_free,0.1777777777777777,16,2
0.5,50000,7,1.0,1.0,1.3087954579968937,,scale_free,0.1777777777777777,16,2
0.5,100000,7,1.0,1.0,3.057769416998781,,scale_free,0.1777777777777777,16,2
0.8,10,7,1.0,0.0229885057471264,0.0044123749976279,,scale_free,0.2666666666666666,24,4
0.8,100,7,0.5185185185185186,-0.0305343511450381,0.1134022920014103,,scale_free,0.2666666666666666,24,4
0.8,200,7,0.7368421052631577,-0.0629921259842519,0.0870739579986548,,scale_free,0.2666666666666666,24,4
0.8,500,7,0.8275862068965517,0.4767441860465116,0.1087618749952525,,scale_free,0.2666666666666666,24,4
0.8,1000,7,0.6874999999999999,1.0,0.0980576670044683,,scale_free,0.2666666666666666,24,4
0.8,2000,7,0.888888888888889,0.6564885496183206,0.1659299160019145,,scale_free,0.2666666666666666,24,4
0.8,5000,7,1.0,1.0,0.3201111250018584,,scale_free,0.2666666666666666,24,4
0.8,10000,7,1.0,1.0,0.335230541000783,,scale_free,0.2666666666666666,24,4
0.8,20000,7,1.0,1.0,0.6951362910040189,,scale_free,0.2666666666666666,24,4
0.8,50000,7,1.0,1.0,1.785828500003845,,scale_free,0.2666666666666666,24,4
0.8,100000,7,1.0,1.0,3.1180061669947463,,scale_free,0.2666666666666666,24,4
0.2,10,8,1.0,0.0,0.0035602909993031,,scale_free,0.1,9,1
0.2,100,8,0.9333333333333332,1.0,0.0938594170002034,,scale_free,0.1,9,1
0.2,200,8,1.0,1.0,0.0687973340027383,,scale_free,0.1,9,1
0.2,500,8,1.0,1.0,0.0827327500010142,,scale_free,0.1,9,1
0.2,1000,8,1.0,1.0,0.0948301249954965,,scale_free,0.1,9,1
0.2,2000,8,1.0,1.0,0.1022061250041588,,scale_free,0.1,9,1
0.2,5000,8,1.0,1.0,0.1316107089951401,,scale_free,0.1,9,1
0.2,10000,8,1.0,1.0,0.2353092499979538,,scale_free,0.1,9,1
0.2,20000,8,1.0,1.0,0.5697734999994282,,scale_free,0.1,9,1
0.2,50000,8,1.0,1.0,0.8950863330028369,,scale_free,0.1,9,1
0.2,100000,8,1.0,1.0,1.8674920830017072,,scale_free,0.1,9,1
0.5,10,8,1.0,0.0247678018575851,0.0091754999957629,,scale_free,0.1777777777777777,16,2
0.5,100,8,0.9655172413793104,1.0,0.0634075830021174,,scale_free,0.1777777777777777,16,2
0.5,200,8,1.0,1.0,0.071400500004529,,scale_free,0.1777777777777777,16,2
0.5,500,8,1.0,1.0,0.1388776669991784,,scale_free,0.1777777777777777,16,2
0.5,1000,8,1.0,1.0,0.1546700420003617,,scale_free,0.1777777777777777,16,2
0.5,2000,8,1.0,1.0,0.1067039170011412,,scale_free,0.1777777777777777,16,2
0.5,5000,8,1.0,1.0,0.2246342080034082,,scale_free,0.1777777777777777,16,2
0.5,10000,8,1.0,1.0,0.3472026669987826,,scale_free,0.1777777777777777,16,2
0.5,20000,8,1.0,1.0,0.5185128329976578,,scale_free,0.1777777777777777,16,2
0.5,50000,8,1.0,1.0,1.3287237080003251,,scale_free,0.1777777777777777,16,2
0.5,100000,8,1.0,1.0,2.6855344170035096,,scale_free,0.1777777777777777,16,2
0.8,10,8,1.0,0.0,0.0038498750000144,,scale_free,0.2666666666666666,24,4
0.8,100,8,0.8,0.0,0.0146929160036961,,scale_free,0.2666666666666666,24,4
0.8,200,8,0.9090909090909092,0.0,0.0321880829942529,,scale_free,0.2666666666666666,24,4
0.8,500,8,1.0,0.0,0.029525250000006,,scale_free,0.2666666666666666,24,4
0.8,1000,8,0.8148148148148148,0.0,0.0710943340018275,,scale_free,0.2666666666666666,24,4
0.8,2000,8,0.888888888888889,0.0,0.1430206670047482,,scale_free,0.2666666666666666,24,4
0.8,5000,8,0.9090909090909092,0.0,0.2220896250000805,,scale_free,0.2666666666666666,24,4
0.8,10000,8,0.92,1.0,0.4239431249952758,,scale_free,0.2666666666666666,24,4
0.8,20000,8,0.92,1.0,1.2193654590009828,,scale_free,0.2666666666666666,24,4
0.8,50000,8,0.92,1.0,1.804749584000092,,scale_free,0.2666666666666666,24,4
0.8,100000,8,0.92,1.0,3.3795214999991003,,scale_free,0.2666666666666666,24,4
0.2,10,9,0.0,0.0,0.0047780419990886,,scale_free,0.1,9,1
0.2,100,9,0.7142857142857143,1.0,0.2056792919975123,,scale_free,0.1,9,1
0.2,200,9,0.6956521739130436,1.0,0.1549127920006867,,scale_free,0.1,9,1
0.2,500,9,0.6666666666666666,1.0,0.2053040000027977,,scale_free,0.1,9,1
0.2,1000,9,0.6666666666666666,1.0,0.2798013330029789,,scale_free,0.1,9,1
0.2,2000,9,1.0,1.0,0.2492386249941773,,scale_free,0.1,9,1
0.2,5000,9,1.0,1.0,0.4466449999963515,,scale_free,0.1,9,1
0.2,10000,9,1.0,1.0,0.6525494160014205,,scale_free,0.1,9,1
0.2,20000,9,1.0,1.0,0.9430658749988652,,scale_free,0.1,9,1
